clip_id,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU12_r,label,source_id
Edu2_S62,0.21729857819905213,0.11781990521327014,0.4575355450236967,0.09156398104265404,0.9724170616113744,1.0251184834123224,0.09867298578199052,0.7072985781990522,1,Edu2
Edu2_S63,0.14645320197044334,0.1689655172413793,0.22857142857142856,0.034975369458128076,0.9389655172413793,0.8883251231527094,0.061133004926108375,0.5714778325123153,1,Edu2
Edu2_S68,0.4823037974683544,0.17,0.46455696202531643,0.04534177215189873,1.5165822784810126,1.0580759493670886,0.09853164556962025,1.0555696202531646,1,Edu2
Edu2_S72,0.2019918699186992,0.08642276422764228,0.35365853658536583,0.11219512195121951,0.6014634146341463,0.6655691056910569,0.11613821138211382,0.18121951219512195,1,Edu2
Edu2_S77,0.3121917808219178,0.1015068493150685,0.05808219178082192,0.10136986301369863,0.14335616438356164,0.3286301369863014,0.07095890410958904,0.18527397260273973,1,Edu2
Edu2_S78,0.2279182879377432,0.25007782101167314,0.16161478599221787,0.05704280155642023,0.9204280155642024,0.8602140077821011,0.11986381322957199,0.5251361867704281,1,Edu2
Ent5_S149,0.30858407079646016,0.10221238938053098,0.33451327433628314,0.10530973451327434,0.13053097345132744,1.2227433628318582,0.13530973451327435,0.10212389380530974,1,Ent5
Ent5_S152,0.11089108910891088,0.11445544554455446,0.0026732673267326735,0.0705940594059406,0.14663366336633663,0.7899009900990099,0.02702970297029703,0.8586138613861386,1,Ent5
Ent5_S153,0.19225806451612903,0.08032258064516129,0.0,0.026359447004608294,0.26534562211981566,0.7819815668202765,0.040184331797235025,1.0343778801843317,1,Ent5
Ent5_S19,0.1781818181818182,0.04954545454545455,0.1590909090909091,0.05863636363636364,0.8122727272727274,2.333181818181818,0.022727272727272728,1.0711363636363638,0,Ent5
Ent5_S24,0.18357798165137615,0.08513761467889908,0.37495412844036696,0.05504587155963303,0.5342201834862385,2.0338532110091743,0.12853211009174312,0.6803669724770642,0,Ent5
Ent5_S3,0.5123510971786833,0.14112852664576803,0.4928213166144201,0.0861128526645768,0.435423197492163,1.0210658307210032,0.14260188087774295,0.4730094043887147,1,Ent5
Ent5_S33,0.47886792452830185,0.09509433962264151,0.36660377358490565,0.06415094339622641,0.43924528301886795,1.8918867924528302,0.1579245283018868,0.6701886792452829,0,Ent5
Ent5_S35,0.3754119850187266,0.1205992509363296,1.0691760299625468,0.06172284644194757,0.49904494382022474,1.3614232209737829,0.08294007490636704,0.5282209737827716,1,Ent5
Ent5_S36,0.3079850746268657,0.06425373134328358,0.9320149253731344,0.08179104477611941,0.4802238805970149,1.3578358208955223,0.16223880597014928,0.5952238805970149,1,Ent5
Ent5_S61,0.7621212121212121,0.17254545454545453,0.847030303030303,0.051393939393939395,0.2847272727272727,0.831030303030303,0.14454545454545456,0.7337575757575757,1,Ent5
Ent5_S76,0.18743589743589742,0.08897435897435899,0.6025641025641025,0.0417948717948718,0.08884615384615384,0.29923076923076924,0.07179487179487179,0.650897435897436,1,Ent5
Ent5_S88,0.138,0.043555555555555556,0.06333333333333334,0.044,0.2508888888888889,1.2026666666666666,0.032,0.5084444444444445,0,Ent5
Med15_S23,0.11175675675675675,0.07716216216216217,2.764864864864865,0.054459459459459465,0.050945945945945946,0.4213513513513513,0.023108108108108108,0.027297297297297296,0,Med15
Med15_S24,0.09716666666666667,0.0315,2.2591666666666668,0.03283333333333333,0.006,0.454,0.03133333333333334,0.005,0,Med15
Med15_S26,0.08,0.11133333333333333,2.4618333333333333,0.034166666666666665,0.015166666666666665,0.5820000000000001,0.05716666666666667,0.0025,0,Med15
Med15_S34,0.09843416370106761,0.06715302491103203,0.4492526690391459,0.029217081850533812,0.025587188612099646,0.22117437722419928,0.053202846975088966,0.011245551601423489,1,Med15
Med15_S46,0.4079816513761468,0.06706422018348623,1.5627522935779816,0.08724770642201835,0.6455963302752294,1.34348623853211,0.18926605504587155,0.5468807339449542,0,Med15
Med15_S51,0.31109170305676853,0.2290829694323144,0.8108733624454149,0.1000873362445415,0.03689956331877729,0.14558951965065503,0.1777292576419214,0.08720524017467249,0,Med15
Med15_S57,0.26006329113924054,0.19499999999999998,0.8374050632911393,0.11424050632911392,0.5067088607594937,1.0102531645569621,0.07126582278481013,0.9775949367088608,0,Med15
Med15_S68,0.26529411764705885,0.15458823529411767,1.1007058823529412,0.07388235294117647,0.02364705882352941,0.3567058823529412,0.09376470588235294,0.14858823529411766,1,Med15
Med15_S69,0.4762264150943396,0.15660377358490568,0.8869811320754717,0.11641509433962265,0.006415094339622642,0.305,0.037452830188679245,0.11443396226415095,1,Med15
Med15_S70,0.06661290322580644,0.04080645161290322,1.212258064516129,0.02370967741935484,0.00870967741935484,0.16306451612903225,0.0914516129032258,0.03096774193548387,0,Med15
Med15_S71,0.2797674418604651,0.12325581395348836,0.5819767441860465,0.14406976744186048,0.006162790697674419,0.1747674418604651,0.0505813953488372,0.11906976744186047,0,Med15
Med15_S72,0.6235897435897435,0.13623931623931623,1.1855555555555557,0.05512820512820513,0.0038461538461538464,0.02871794871794872,0.03632478632478633,0.16213675213675213,0,Med15
Med15_S73,0.2923219814241486,0.13758513931888544,1.089969040247678,0.07479876160990712,0.03470588235294118,0.15705882352941178,0.1056346749226006,0.09021671826625387,0,Med15
Med15_S81,0.42959044368600685,0.07822525597269625,0.8243344709897611,0.09416382252559727,0.01590443686006826,0.18733788395904438,0.1115358361774744,0.25993174061433444,0,Med15
Med15_S82,0.30640186915887846,0.1611214953271028,0.7994859813084112,0.08107476635514019,0.02149532710280374,0.08144859813084113,0.16406542056074766,0.20537383177570095,1,Med15
Med15_S98,0.3996958174904943,0.18009505703422055,1.333593155893536,0.09332699619771864,0.04844106463878327,0.35511406844106463,0.10659695817490494,0.09931558935361218,1,Med15
Med15_S99,0.09857142857142857,0.05504761904761905,1.9815238095238095,0.014095238095238095,0.06619047619047619,0.24476190476190476,0.03514285714285715,0.12523809523809523,0,Med15
Phi3_S108,0.20363636363636362,0.09462121212121212,1.1141666666666665,0.05863636363636364,0.5491666666666666,1.185151515151515,0.16007575757575757,0.00045454545454545455,0,Phi3
Phi3_S129,0.04782608695652174,0.03956521739130435,0.8539130434782609,0.05695652173913044,0.20891304347826087,1.9354347826086957,0.08173913043478262,0.07543478260869564,1,Phi3
Phi3_S171,0.10030303030303031,0.03878787878787879,0.9275757575757576,0.03606060606060606,0.2736363636363636,0.7003030303030303,0.05030303030303031,0.22454545454545455,0,Phi3
Phi3_S177,0.14925373134328357,0.09159203980099502,0.4793034825870647,0.11034825870646767,0.2791542288557214,1.0214925373134327,0.0883582089552239,0.2702487562189055,1,Phi3
Phi3_S25,0.18290748898678416,0.10656387665198239,0.6307929515418502,0.08361233480176211,0.2897356828193832,1.5051982378854625,0.0890748898678414,0.07246696035242291,1,Phi3
Phi3_S42,0.27076923076923076,0.11326923076923076,1.0878846153846153,0.08846153846153845,1.1853846153846155,2.186153846153846,0.17750000000000002,0.12519230769230769,0,Phi3
Phi3_S5,0.2469230769230769,0.11413461538461539,0.5597115384615384,0.07038461538461539,0.35932692307692304,0.8947115384615384,0.16490384615384615,0.03355769230769231,1,Phi3
Phi3_S85,0.14943396226415095,0.12037735849056604,0.7639622641509435,0.0439622641509434,0.47358490566037736,1.8309433962264152,0.0730188679245283,0.059622641509433964,0,Phi3
Phi3_S97,0.18108695652173915,0.09391304347826088,0.7100000000000001,0.05608695652173913,0.19608695652173913,0.8034782608695652,0.07630434782608696,0.10391304347826087,0,Phi3
Pol2_S10,0.45275862068965517,0.11245977011494253,0.7277701149425287,0.08321839080459771,0.9254252873563218,1.8793793103448275,0.06333333333333334,0.40657471264367817,0,Pol2
Pol2_S125,0.35112852664576805,0.09554858934169279,0.38858934169278997,0.0638871473354232,0.8404075235109717,1.777398119122257,0.06855799373040752,0.6173040752351097,1,Pol2
Pol2_S126,0.6105050505050504,0.16444444444444445,1.0116161616161616,0.07787878787878788,0.6181818181818182,1.351818181818182,0.1291919191919192,0.26707070707070707,0,Pol2
Pol2_S20,0.3342857142857143,0.12263736263736263,0.489010989010989,0.07637362637362638,1.131978021978022,2.058901098901099,0.10219780219780221,0.7616483516483517,1,Pol2
Pol2_S21,0.24426791277258567,0.06900311526479751,0.4580373831775701,0.04171339563862929,0.884018691588785,2.10601246105919,0.07498442367601246,0.3254205607476635,1,Pol2
Pol2_S30,0.11991735537190082,0.06975206611570248,0.1271900826446281,0.0487603305785124,0.10958677685950413,0.25322314049586775,0.03181818181818182,0.04115702479338843,1,Pol2
Pol2_S35,0.39838709677419354,0.18604838709677418,0.6283870967741936,0.09126344086021507,0.9303763440860215,1.7327688172043012,0.056720430107526885,0.5433064516129031,0,Pol2
Pol2_S4,0.2265845070422535,0.11485915492957746,0.38704225352112676,0.07661971830985916,0.9316901408450705,1.6142253521126761,0.0965492957746479,0.5144366197183098,1,Pol2
Pol2_S42,0.4483546617915905,0.1556307129798903,0.726581352833638,0.0906764168190128,0.9491407678244972,1.9622486288848262,0.08650822669104205,0.42319926873857405,1,Pol2
Pol2_S43,0.19631147540983607,0.0880327868852459,1.0804098360655738,0.06049180327868852,0.44606557377049183,1.2562295081967212,0.04647540983606557,0.15147540983606558,1,Pol2
Pol2_S49,0.27767857142857144,0.03,0.39875,0.046607142857142854,0.5696428571428571,2.157142857142857,0.02428571428571429,0.1357142857142857,0,Pol2
Pol2_S52,0.25715447154471544,0.1375067750677507,0.3861517615176152,0.09802168021680217,0.37626016260162604,0.5606775067750677,0.1016260162601626,0.17615176151761516,1,Pol2
Pol2_S54,0.40884684684684686,0.18419819819819822,0.6421801801801802,0.06834234234234234,0.7894054054054054,1.6311531531531531,0.059891891891891896,0.3751891891891892,1,Pol2
Pol2_S81,0.1917361111111111,0.09631944444444444,0.4207638888888889,0.04819444444444445,1.2605555555555557,2.5870138888888885,0.08201388888888889,0.455625,1,Pol2
Pol2_S9,0.28204545454545454,0.07420454545454545,1.0503409090909093,0.04954545454545455,0.5920454545454545,1.7159090909090908,0.047840909090909094,0.15738636363636363,0,Pol2
Pol2_S90,0.2738983050847457,0.13305084745762713,0.3638418079096046,0.03706214689265537,1.3789265536723163,2.195367231638418,0.07062146892655367,0.7101129943502825,0,Pol2
Pol2_S91,0.25166666666666665,0.23166666666666666,0.45666666666666667,0.04613333333333333,0.8615333333333333,2.2356,0.12033333333333333,0.6094666666666667,0,Pol2
Pol2_S93,0.37333333333333335,0.08600000000000001,0.7714666666666666,0.07106666666666667,0.4236,0.8890666666666668,0.0408,0.12866666666666668,0,Pol2
Pol9_S101,0.1354054054054054,0.10432432432432433,1.1154054054054054,0.05432432432432432,1.2245945945945946,1.928918918918919,0.03783783783783783,1.2191891891891893,1,Pol9
Pol9_S104,0.342625,0.1013125,1.7801874999999998,0.027187499999999996,0.2385,0.7761250000000001,0.0931875,0.252,1,Pol9
Pol9_S15,0.14551948051948052,0.06305194805194805,1.816883116883117,0.07110389610389611,0.26941558441558444,0.4662987012987013,0.12935064935064935,0.2255844155844156,0,Pol9
Pol9_S17,0.3519095477386935,0.0814070351758794,1.1253266331658291,0.04155778894472362,0.7347236180904523,0.9374874371859296,0.07979899497487437,0.8179899497487437,0,Pol9
Pol9_S4,0.33405633802816903,0.07059154929577464,0.8607323943661972,0.09974647887323945,0.3946478873239436,0.5375492957746479,0.09405633802816901,0.2423661971830986,1,Pol9
Pol9_S42,0.07526315789473684,0.030789473684210523,0.8915789473684211,0.03368421052631579,0.003157894736842105,0.22947368421052633,0.04052631578947369,0.030526315789473683,0,Pol9
Pol9_S52,0.13896103896103895,0.08090909090909092,1.3841558441558441,0.04636363636363637,0.2809090909090909,0.6924675324675325,0.09948051948051949,0.06441558441558441,1,Pol9
Pol9_S53,0.24486111111111108,0.08458333333333333,1.1715277777777777,0.052083333333333336,0.2723611111111111,0.9712500000000001,0.18888888888888888,0.22097222222222224,1,Pol9
Pol9_S55,0.0970967741935484,0.10064516129032258,1.1316129032258064,0.016129032258064516,0.3496774193548387,1.5974193548387094,0.17451612903225808,0.3251612903225806,0,Pol9
Pol9_S65,0.41866050808314087,0.08279445727482679,1.4526789838337182,0.10526558891454965,0.2120323325635104,0.757690531177829,0.10053117782909932,0.24591224018475752,1,Pol9
Pol9_S69,0.3738934426229508,0.11426229508196721,1.1447540983606557,0.0996311475409836,0.24225409836065573,1.1378688524590164,0.1090983606557377,0.3542622950819672,1,Pol9
Pol9_S71,0.4200442477876106,0.10168141592920354,0.8695575221238938,0.1492920353982301,0.5013716814159292,1.165,0.12451327433628319,0.5174778761061947,1,Pol9
Pol9_S78,0.08272727272727273,0.044848484848484846,1.5872727272727274,0.013636363636363637,0.6372727272727273,0.9430303030303031,0.029393939393939396,0.7000000000000001,1,Pol9
Pol9_S8,0.1383125,0.12593749999999998,1.9911874999999999,0.083125,0.138875,0.16412500000000002,0.098375,0.0043749999999999995,1,Pol9
Pol9_S84,0.14857142857142858,0.05285714285714286,1.0908791208791209,0.042417582417582415,0.1575824175824176,0.26263736263736265,0.07604395604395604,0.22175824175824174,1,Pol9
Pol9_S97,0.2000568181818182,0.08011363636363636,1.5378409090909093,0.041477272727272724,0.07028409090909092,0.30125,0.12142045454545455,0.4215909090909091,0,Pol9
Tech10_S113,0.6426053639846743,0.08773946360153256,1.2440229885057472,0.08911877394636016,0.031187739463601535,0.8897701149425287,0.2706513409961686,0.00022988505747126436,1,Tech10
Tech10_S118,0.40261176470588234,0.13028235294117646,1.3437176470588237,0.1151764705882353,0.1783764705882353,1.275364705882353,0.18249411764705883,0.0003529411764705882,1,Tech10
Tech10_S19,0.4266442953020134,0.07241610738255035,1.0153020134228188,0.11503355704697987,0.03691275167785235,1.1683892617449665,0.09644295302013424,0.0,1,Tech10
Tech10_S2,0.12977777777777777,0.03977777777777778,2.2164444444444444,0.036444444444444446,0.0,1.6717777777777778,0.037111111111111116,0.01711111111111111,0,Tech10
Tech10_S53,0.9158860759493671,0.2162025316455696,0.6760759493670886,0.04417721518987342,0.05063291139240506,0.8950632911392404,0.12987341772151897,0.00037974683544303797,1,Tech10
Tech10_S54,0.46939655172413797,0.11853448275862069,0.6766379310344827,0.05767241379310345,0.12310344827586206,1.235689655172414,0.06413793103448276,0.0,1,Tech10
Tech10_S57,0.3609433962264151,0.08283018867924527,0.7252830188679245,0.04981132075471698,0.08867924528301888,0.8950943396226415,0.12566037735849056,0.0,0,Tech10
Tech10_S58,0.7243816254416962,0.11918727915194345,1.690459363957597,0.07653710247349824,0.002968197879858657,0.8791166077738516,0.10215547703180212,0.00031802120141342753,0,Tech10
Tech10_S59,0.634820143884892,0.10510791366906475,1.060863309352518,0.044064748201438846,0.10629496402877699,1.0339568345323742,0.21276978417266187,0.0,1,Tech10
Tech10_S62,0.1656060606060606,0.06393939393939393,1.6571212121212122,0.02515151515151515,0.20424242424242425,1.5684848484848484,0.046969696969696974,0.06378787878787878,0,Tech10
Tech10_S65,0.670605504587156,0.1281834862385321,1.0287522935779816,0.13310091743119268,0.14932110091743117,1.0164954128440367,0.2302018348623853,0.015724770642201836,1,Tech10
Tech10_S80,0.4552075471698113,0.18124528301886794,0.7749056603773584,0.06830188679245283,0.027433962264150943,0.9204150943396227,0.20305660377358492,0.0,1,Tech10
Tech10_S84,0.6096819787985865,0.20883392226148412,1.170565371024735,0.09918727915194346,0.12081272084805653,1.183851590106007,0.180565371024735,0.004346289752650176,1,Tech10
Tech10_S85,0.602814371257485,0.13910179640718562,2.277185628742515,0.03215568862275449,0.025568862275449106,1.3312574850299401,0.08401197604790418,0.0003592814371257485,1,Tech10
Tech10_S99,0.15683333333333332,0.0625,1.582,0.0685,0.004166666666666667,0.7111666666666667,0.0785,0.07200000000000001,1,Tech10
Tech21_S105,0.09551724137931035,0.04810344827586207,0.2096551724137931,0.03120689655172414,0.5243103448275862,1.765344827586207,0.029482758620689654,0.516896551724138,1,Tech21
Tech21_S106,0.1323913043478261,0.041956521739130434,0.5163043478260869,0.030652173913043482,0.3658695652173913,1.6043478260869564,0.020217391304347826,0.06282608695652174,1,Tech21
Tech21_S16,0.07446808510638298,0.032553191489361706,0.20319148936170214,0.02297872340425532,0.10638297872340426,1.1089361702127658,0.037978723404255316,0.028404255319148936,1,Tech21
Tech21_S29,0.0516,0.046799999999999994,0.0,0.0252,0.1864,0.7456,0.0208,0.0,0,Tech21
Tech21_S3,0.061481481481481484,0.045925925925925926,0.017037037037037038,0.027037037037037037,0.3022222222222222,1.4451851851851851,0.03851851851851852,0.14703703703703705,0,Tech21
Tech21_S30,0.15989473684210526,0.06221052631578947,0.02368421052631579,0.04484210526315789,0.30494736842105263,1.3633684210526318,0.036421052631578944,0.09031578947368421,0,Tech21
Tech21_S32,0.278,0.0608,0.0604,0.006,0.2756,1.2128,0.028399999999999998,0.6531999999999999,0,Tech21
Tech21_S33,0.12217391304347826,0.05695652173913044,0.3585507246376811,0.024782608695652172,0.2876811594202899,1.1301449275362319,0.09782608695652174,0.36782608695652175,0,Tech21
Tech21_S4,0.07035714285714285,0.03785714285714286,0.05928571428571429,0.017857142857142856,0.4064285714285715,1.712142857142857,0.027857142857142858,0.20357142857142857,0,Tech21
Tech21_S5,0.1006896551724138,0.02793103448275862,0.04586206896551724,0.017586206896551725,0.40310344827586203,2.010689655172414,0.027586206896551727,0.23724137931034484,0,Tech21
Tech21_S6,0.1488157894736842,0.07052631578947369,0.38315789473684214,0.03894736842105263,0.20092105263157894,1.5210526315789472,0.01986842105263158,0.0931578947368421,0,Tech21
