clip_id,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU12_r,label,source_id
Bus14_S48,0.1237585329942444,0.4201936376210235,0.02755612299180764,0.3316044260027663,-0.00035164216892888276,0.30237485653747675,0.31772377000592766,0.06092810568210689,1,Bus14
Bus14_S5,0.734225806451613,0.644,0.2151923076923077,0.8825,0.27483050847457624,0.20811170212765956,0.5367857142857142,0.37147959183673473,1,Bus14
Bus14_S65,0.4300433317284545,0.3517412935323383,0.26415996938385,0.8569651741293534,0.033265874019731856,0.18767862813591613,0.7233475479744136,0.5569600974718245,0,Bus14
Bus14_S88,0.43556658395368075,0.32094017094017097,0.5304076265614727,0.41346153846153844,-0.6170143415906126,-0.5765139116202946,0.19276556776556775,-0.314887493458922,0,Bus14
Bus14_S98,0.15006451612903227,0.23066666666666666,0.16602564102564102,0.235,-0.055338983050847446,0.03053191489361701,0.24499999999999997,0.12948979591836735,1,Bus14
Edu2_S32,0.72448212944081,0.4894398530762167,0.016934397099686423,0.7173232768996418,-0.2534145280556764,-0.21867429642405004,0.36216056670602126,0.017403986387943625,1,Edu2
Edu2_S34,0.5398815743643351,0.2011494252873563,0.03284072249589504,0.2628054904586611,-0.06932849364791287,0.35949003785200345,0.2358374384236453,0.40953346855983774,1,Edu2
Edu2_S35,0.17703920929727454,0.12584627638391077,-0.022808732486151936,0.3559870550161906,-0.622863610639502,0.1044787734931322,0.1313364055299539,-0.37975964579380134,1,Edu2
Edu2_S37,0.8163799355509234,0.7883323738246016,0.00642995461648314,0.7263946878615817,-0.12953367875647667,0.07412638986981018,0.39082161361954104,0.07796403535507469,1,Edu2
Edu2_S51,0.2451041022469604,0.35167548500881834,0.7292654435511609,0.2662968099861374,0.17142857142857146,0.10362456200815688,0.5154761904761904,-0.03731092436974787,1,Edu2
Edu2_S54,0.4182767270015609,0.1506338553318419,0.07137530627463541,0.624877826285284,-0.5974567290709997,-0.12034390913286021,0.9997603068072866,-0.04263718910382943,0,Edu2
Edu2_S62,0.28470213304336645,0.43637001930840785,0.6313644228336197,0.8889706897345286,0.12886006485407836,0.3408434761232348,0.3524035206499661,0.2674100919988849,1,Edu2
Edu2_S63,0.1824721529155034,0.6257982120051085,0.300968872397445,0.3395666937682427,0.09364791288566246,0.258338433747111,0.21833216045038703,0.10762097942625327,1,Edu2
Edu2_S68,0.667105046851885,0.6296296296296297,0.6414963376988719,0.44021138011553335,0.7016655562958029,0.36072132048678507,0.3518987341772152,0.6771407297096055,1,Edu2
Edu2_S72,0.26261453090721487,0.32008431195423065,0.4814697497624347,1.0892730286526455,-0.26161745827984595,0.1239861916110116,0.41477932636469217,-0.351506456241033,1,Edu2
Edu2_S77,0.42163316135919043,0.3759512937595129,0.054952657692383944,0.9841734273174885,-0.7438356164383562,-0.07923393426640461,0.2534246575342466,-0.3467365028203062,1,Edu2
Edu2_S78,0.30002638952055416,0.9262141518950856,0.2043503405371118,0.5538136073439004,0.07413475322547618,0.24138359938606865,0.42808504724847135,0.053101396200503574,1,Edu2
Ent5_S149,0.34355246523388117,0.44440169295883025,0.15392396391671204,0.8775811209439528,-0.2706700379266751,0.06024271047095636,0.5794849443823334,-0.5998592115848753,1,Ent5
Ent5_S152,0.1082036775106082,0.49763237193284543,-0.04676548695087231,0.5882838283828383,-0.24766619519094768,-0.2548955295966438,0.11575889923039458,0.25978847884788475,1,Ent5
Ent5_S153,0.20506912442396313,0.3492286115007013,-0.04838221953432117,0.2196620583717358,-0.07807768268597763,-0.2606614002036576,0.1720956393885875,0.4595203183912861,1,Ent5
Ent5_S19,0.18831168831168832,0.21541501976284583,0.04783242158506751,0.48863636363636365,0.7032467532467532,0.8687162855346334,0.0973330737784703,0.5012913223140495,0,Ent5
Ent5_S24,0.19473569244211447,0.3701635420821699,0.17838169243445245,0.4587155963302753,0.3060288335517693,0.6507850098355843,0.5504587155963324,0.05723519599666387,0,Ent5
Ent5_S3,0.5861322585460517,0.6136022897642087,0.2496651446110797,0.7176071055381401,0.16489028213166143,-0.08659204170294638,0.6107146932665675,-0.17839840410373323,1,Ent5
Ent5_S33,0.5462713387241689,0.41345365053322397,0.1733315836618723,0.5345911949685535,0.17035040431266846,0.5474239479088685,0.6763363096440573,0.04566895368782159,0,Ent5
Ent5_S35,0.42310950597467456,0.5243445692883895,0.5982316479967023,0.5143570536828964,0.2557784911717496,0.16121093627505134,0.35520374692234413,-0.11565798433775962,1,Ent5
Ent5_S36,0.34283937455579244,0.27936404931862424,0.5152796645740155,0.6815920398009951,0.2288912579957356,0.15859906872626328,0.6948128735338325,-0.03951831750339213,1,Ent5
Ent5_S61,0.8834776334776334,0.750197628458498,0.4638828563836126,0.4282828282828283,-0.05038961038961041,-0.2249506348523459,0.619038349231071,0.11790633608815423,1,Ent5
Ent5_S76,0.19932844932844931,0.386845039018952,0.31603513913764913,0.34829059829059833,-0.33021978021978027,-0.6121363165411221,0.3074726843463472,0.023747086247086244,1,Ent5
Ent5_S88,0.14047619047619048,0.18937198067632852,-0.010079629069650244,0.36666666666666664,-0.09873015873015874,0.045625530882174595,0.1370449678800862,-0.1381313131313131,0,Ent5
Med15_S23,0.11657440573103224,0.27557915057915056,1.0138138138138137,0.388996138996139,0.42454954954954954,0.4491465149359886,0.10503685503685503,0.019203413940256046,0,Med15
Med15_S24,0.09899598393574298,0.1125,0.7328703703703703,0.2345238095238095,0.05,0.49210526315789477,0.14242424242424243,-0.039473684210526314,0,Med15
Med15_S26,0.0783132530120482,0.3976190476190476,0.8454629629629629,0.24404761904761904,0.1263888888888889,0.6605263157894736,0.2598484848484849,-0.046052631578947366,0,Med15
Med15_S34,0.10052308879646701,0.23983223182511437,-0.2726374060893633,0.20869344178952717,0.21322657176749704,0.18575575950552536,0.24183112261404077,-0.023038022101517137,1,Med15
Med15_S46,0.4734718691278877,0.2395150720838794,0.345973496432212,0.6231979030144167,5.379969418960245,1.6624818928054081,0.860300250208507,1.3865282472235634,0,Med15
Med15_S51,0.35673699163466094,0.8181534622582657,-0.07173702086365838,0.7149095446038677,0.3074963609898108,0.08630199954033556,0.8078602620087336,0.17685589519650655,0,Med15
Med15_S57,0.29525697727619343,0.6964285714285714,-0.05699718706047815,0.816003616636528,4.222573839662448,1.2240173217854764,0.3239355581127733,2.5199866755496334,0,Med15
Med15_S68,0.30155917788802267,0.5521008403361344,0.089281045751634,0.5277310924369748,0.19705882352941176,0.3640866873065015,0.42620320855614974,0.338390092879257,1,Med15
Med15_S69,0.5556944760172767,0.559299191374663,-0.029454926624737914,0.8315363881401617,0.05345911949685535,0.29605263157894735,0.17024013722126932,0.24851042701092352,1,Med15
Med15_S70,0.062184220753983686,0.14573732718894009,0.15125448028673835,0.1693548387096774,0.07258064516129033,0.10929541595925298,0.4156891495601173,0.028862478777589136,0,Med15
Med15_S71,0.31899691790417484,0.4401993355481727,-0.19890180878552965,1.0290697674418605,0.05135658914728682,0.1246940024479804,0.2299154334038055,0.26070991432068547,0,Med15
Med15_S72,0.733240654927402,0.4865689865689865,0.13641975308641976,0.39377289377289376,0.032051282051282055,-0.06747638326585695,0.16511266511266512,0.37404408457040034,0,Med15
Med15_S73,0.33412286918572126,0.49137549756744797,0.08331613347093224,0.5342768686421937,0.28921568627450983,0.10139318885448917,0.48015761328454826,0.18478083754277333,0,Med15
Med15_S81,0.4995065586578396,0.27937591418820085,-0.06425862722791047,0.6725987323256948,0.13253697383390217,0.14123405784084786,0.5069810735339746,0.6313993174061433,0,Med15
Med15_S82,0.35108658934804643,0.5754339118825099,-0.07806334371754929,0.579105473965287,0.17912772585669784,0.001906050172159371,0.7457519116397621,0.4878258730939498,1,Med15
Med15_S98,0.4634889367355353,0.6431966322650733,0.21866286438529783,0.6666214014122759,0.4036755386565273,0.36199219531719035,0.48453162806774974,0.20872523514108465,1,Med15
Med15_S99,0.10068846815834769,0.19659863945578232,0.5786243386243386,0.10068027210884353,0.5515873015873016,0.2167919799498747,0.15974025974025974,0.2769423558897243,0,Med15
Phi3_S108,0.38054968287526425,0.4113965744400527,0.401053423626787,0.4493207941483819,0.3525641025641026,-0.08634783001399994,0.7276170798898072,0.0015151515151515152,0,Phi3
Phi3_S129,0.01820020222446916,0.1720226843100189,0.16606143880655602,0.4364484424454454,-0.17090301003344485,0.360914922568522,0.37154150197628455,0.2514492753623188,1,Phi3
Phi3_S171,0.14023960535588442,0.1686429512516469,0.23257404747246727,0.2763264832230359,-0.07132867132867135,-0.3753782233663009,0.22865013774104684,0.7484848484848484,0,Phi3
Phi3_S177,0.2540784449843804,0.3982262600043262,-0.17218647170468204,0.8455805264863452,-0.0628396479142748,-0.18390906866561382,0.40162822252374497,0.9008291873963515,1,Phi3
Phi3_S25,0.332342997643684,0.46332120283470596,-0.03540139815634295,0.6407075463736582,-0.046560487970179615,0.104440082196997,0.4048858630356428,0.24155653450807638,1,Phi3
Phi3_S42,0.5366726296958855,0.49247491638795987,0.377322451814551,0.6778661951075767,1.3313609467455623,0.5103748710306086,0.8068181818181818,0.41730769230769227,0,Phi3
Phi3_S5,0.48121645796064405,0.49623745819397996,-0.09958326098280955,0.5393457117595066,0.06050295857988165,-0.2594864152241202,0.7495629370629371,0.11185897435897438,1,Phi3
Phi3_S85,0.2544975866608161,0.5233798195242002,0.0848417734997231,0.33687558736355205,0.23628447024673443,0.2986249753957765,0.33190394511149224,0.19874213836477989,0,Phi3
Phi3_S97,0.3281092012133468,0.4083175803402646,0.03611738148984195,0.42978510744627835,-0.19063545150501673,-0.3138728698244023,0.3468379446640316,0.3463768115942029,0,Phi3
Pol2_S10,0.528448275862069,0.4165176670923797,0.2818632788868723,0.5547892720306513,0.1317163452172219,-0.009819376026272536,0.37254901960784315,0.1759266434198631,0,Pol2
Pol2_S125,0.40141065830720996,0.3538836642284918,-0.07516911400758952,0.425914315569488,0.05966739280590828,-0.05838184803702041,0.40328231606122067,0.41270120812933675,1,Pol2
Pol2_S126,0.7256313131313132,0.6090534979423867,0.580648591174907,0.5191919191919192,-0.12865947611710327,-0.261038961038961,0.7599524658348188,0.019180569742367485,0,Pol2
Pol2_S20,0.38035714285714284,0.45421245421245415,0.0305378831694621,0.5091575091575092,0.3067610355745949,0.07566718995290428,0.6011635423400129,0.5748857883689344,1,Pol2
Pol2_S21,0.26783489096573204,0.25556709357332413,-0.0020659124446630725,0.27808930425752854,0.09662600982100426,0.09810117193294766,0.4410848451530144,0.08474220308726241,1,Pol2
Pol2_S30,0.11239669421487603,0.2583409856137129,-0.3503262287951283,0.325068870523416,-0.5596722230004203,-0.7841794569067295,0.1871657754010695,-0.2346550283220355,1,Pol2
Pol2_S35,0.4604838709677419,0.6890681003584229,0.17724957555178267,0.6084229390681004,0.13591215600510295,-0.07963389656938039,0.33364958886780516,0.32955781080101487,0,Pol2
Pol2_S4,0.24573063380281687,0.42540427751695353,-0.07679762787249816,0.5107981220657277,0.13702554308904272,-0.1360831656606304,0.5679370339685169,0.2971197974363032,1,Pol2
Pol2_S42,0.5229433272394881,0.5764100480736678,0.2806119503511979,0.6045094454600853,0.1518142100207604,0.02964220423086972,0.508871921712012,0.19460591993098209,1,Pol2
Pol2_S43,0.20788934426229505,0.326047358834244,0.6530629853321828,0.4032786885245902,-0.2745207001944985,-0.30655737704918024,0.2733847637415622,-0.11070178670104992,1,Pol2
Pol2_S49,0.30959821428571427,0.11111111111111112,-0.06447368421052634,0.3107142857142858,-0.16979418886198547,0.12244897959183677,0.14285714285714285,-0.12841091492776888,0,Pol2
Pol2_S52,0.2839430894308943,0.5092843521027803,-0.07773498787619457,0.6534778681120145,-0.3336778283037068,-0.6377726158213962,0.5978000956480153,-0.08297554885661217,1,Pol2
Pol2_S54,0.47355855855855855,0.6822155488822156,0.19176861071597912,0.45561561561561564,0.016445258818140164,-0.128022308022308,0.35230524642289346,0.14066201032493167,1,Pol2
Pol2_S81,0.20217013888888888,0.356738683127572,-0.04130116959064329,0.3212962962962963,0.4157250470809793,0.32714947089947094,0.4824346405228758,0.23103932584269662,1,Pol2
Pol2_S9,0.31505681818181813,0.2748316498316498,0.6214114832535885,0.3303030303030303,-0.150808936825886,-0.08766233766233761,0.28141711229946526,-0.10406026557711953,0,Pol2
Pol2_S90,0.30487288135593216,0.49278091650973005,-0.10121914956883735,0.24708097928436912,0.516039452264675,0.14065106268496103,0.4154204054503157,0.5169808925284073,0,Pol2
Pol2_S91,0.2770833333333333,0.8580246913580246,-0.0035087719298245723,0.3075555555555555,0.07757062146892654,0.15980952380952385,0.7078431372549019,0.40389513108614233,0,Pol2
Pol2_S93,0.42916666666666664,0.31851851851851853,0.327859649122807,0.47377777777777774,-0.29355932203389834,-0.4813968253968253,0.24,-0.1363295880149813,0,Pol2
Pol9_S101,0.14753577106518284,0.5216216216216215,-0.10735735735735737,0.4434638720353006,1.425127830533236,0.8873313811146847,0.13047530288909598,1.4416988416988419,1,Pol9
Pol9_S104,0.3913235294117647,0.5065625,0.35429687499999996,0.22193877551020408,0.09256756756756754,0.06829484902309055,0.32133620689655173,0.06000000000000002,1,Pol9
Pol9_S15,0.15943468296409474,0.31525974025974024,0.3797799422799422,0.5804399681950703,0.13434538434538432,-0.1518304076030542,0.44603672189879084,0.022263450834879427,0,Pol9
Pol9_S17,0.4022465267514041,0.40703517587939697,-0.1004676158570631,0.33924725669162137,0.7631400244465572,0.18293956460812047,0.275168948189222,0.868557071069634,0,Pol9
Pol9_S4,0.3812427506213753,0.35295774647887324,-0.28421361502347414,0.8142569703937913,0.3035782261134374,-0.10120831561303884,0.3243322000971346,0.04623742454728373,1,Pol9
Pol9_S42,0.07678018575851393,0.1539473684210526,-0.2627923976608187,0.27497314715359833,-0.22546230440967285,-0.32008974478825847,0.1397459165154265,-0.256390977443609,0,Pol9
Pol9_S52,0.1517188693659282,0.40454545454545454,0.07927489177489175,0.3784786641929499,0.14987714987714984,0.008857927152776135,0.3430362740707569,-0.2079777365491651,1,Pol9
Pol9_S53,0.2763071895424837,0.42291666666666666,-0.06838348765432099,0.42517006802721086,0.1383258258258258,0.20692717584369447,0.6513409961685824,0.015674603174603192,1,Pol9
Pol9_S55,0.10246679316888047,0.5032258064516129,-0.09610215053763442,0.1316655694535879,0.2428073234524847,0.651807712141179,0.6017797552836485,0.16451612903225807,0,Pol9
Pol9_S65,0.48077706833310696,0.41397228637413397,0.1268604054400821,0.859310929914691,0.05680044941014916,0.05519753547270271,0.34665923389344594,0.05130320026393932,1,Pol9
Pol9_S69,0.42810993249758916,0.5713114754098361,-0.08697632058287795,0.8133154901304784,0.09764067346034556,0.3253064671112017,0.37620124364047486,0.20608899297423894,1,Pol9
Pol9_S71,0.482404997397189,0.5084070796460176,-0.2780850540806293,1.2187104930467763,0.44779956948098537,0.344582593250444,0.42935611840097654,0.43925410872313536,1,Pol9
Pol9_S78,0.08556149732620322,0.22424242424242424,0.2203282828282828,0.11131725417439703,0.6314496314496314,0.1868776575703751,0.1013584117032393,0.7000000000000001,1,Pol9
Pol9_S8,0.15095588235294116,0.6296875,0.5008246527777777,0.6785714285714286,-0.042060810810810825,-0.36651865008880996,0.3392241379310345,-0.29375,1,Pol9
Pol9_S84,0.16302521008403362,0.26428571428571423,-0.12438949938949938,0.34626597891904015,-0.016780516780516796,-0.2965276286768294,0.26222053808260704,0.016797488226059688,1,Pol9
Pol9_S97,0.22359625668449198,0.4005681818181818,0.1860006313131313,0.3385899814471243,-0.1347512285012285,-0.26909413854351694,0.41869122257053293,0.3022727272727273,0,Pol9
Tech10_S113,0.3869951002617738,0.3025498744880434,0.1051262689822971,0.6365626710454296,0.12994891443167306,-0.15809639040129062,0.6601252219418746,0.0022988505747126436,1,Tech10
Tech10_S118,0.2424641762757501,0.44924949290060856,0.17789609274366672,0.8226890756302521,0.7432352941176471,0.18014447884416918,0.44510760401721666,0.003529411764705882,1,Tech10
Tech10_S19,0.25693724498766285,0.24971071511224258,-0.061823347866555675,0.8216682646212847,0.15380313199105147,0.08630636995172489,0.2352267146832542,0.0,1,Tech10
Tech10_S2,0.07815584328682806,0.1371647509578544,0.8149229521492294,0.2603174603174603,0.0,0.5278752436647172,0.09051490514905149,0.1711111111111111,0,Tech10
Tech10_S53,0.5515724636852566,0.7455259711916195,-0.3094336136006653,0.3155515370705244,0.2109704641350211,-0.15345325338663118,0.31676443346711947,0.0037974683544303796,1,Tech10
Tech10_S54,0.28268386132137235,0.4087395957193817,-0.3090234080040272,0.4119458128078818,0.5129310344827587,0.14534180278281905,0.1564339781328848,0.0,1,Tech10
Tech10_S57,0.21737030787498687,0.28562134027325964,-0.27351604462195295,0.35579514824797837,0.369496855345912,-0.15342601787487592,0.3064887252646112,0.0,0,Tech10
Tech10_S58,0.4362430746411908,0.4109906177653223,0.4309922364653993,0.5466935890964159,0.01236749116607774,-0.1674415721282004,0.24915970007756616,0.0031802120141342753,0,Tech10
Tech10_S59,0.3823066208279995,0.36244108161746463,-0.02856692747991394,0.31474820143884885,0.44289568345323743,-0.031616811813706985,0.5189506931040534,0.0,1,Tech10
Tech10_S62,0.09973264715812158,0.22048066875653083,0.4066578190665781,0.17965367965367962,0.8510101010101011,0.43726741095162136,0.11456023651145603,0.6378787878787879,0,Tech10
Tech10_S65,0.4038575757826902,0.4420120215121798,-0.0520056251255609,0.9507208387942332,0.62217125382263,-0.046933848382423995,0.5614678899082569,0.15724770642201835,1,Tech10
Tech10_S80,0.2741388420173515,0.6249837345478205,-0.2372951384106873,0.4878706199460916,0.11430817610062893,-0.13121482952664684,0.49526000920386565,0.0,1,Tech10
Tech10_S84,0.36716770779800517,0.7201169733154624,0.05150757009104736,0.7084805653710247,0.5033863368669023,0.09986981588246227,0.44040334396276826,0.043462897526501766,1,Tech10
Tech10_S85,0.3630318405645806,0.4796613669213298,0.8592595830237335,0.22968349016253206,0.1065369261477046,0.22917323248240354,0.20490725865342485,0.003592814371257485,1,Tech10
Tech10_S99,0.09444946301314881,0.21551724137931036,0.35182481751824807,0.4892857142857142,0.017361111111111112,-0.314766081871345,0.19146341463414634,0.72,1,Tech10
Tech21_S105,0.2697044334975369,0.4373040752351097,0.24933687002652516,0.31206896551724134,0.5526954832442934,0.5049686628696712,0.29482758620689653,1.173309449171519,1,Tech21
Tech21_S106,0.4013975155279503,0.3814229249011858,0.8390468227424749,0.3065217391304348,0.25515411308430297,0.28244343619482615,0.20217391304347823,0.1011241722704174,1,Tech21
Tech21_S16,0.1945288753799392,0.29593810444874274,0.23690671031096563,0.22978723404255316,-0.2321446408950155,-0.4022996956285198,0.37978723404255316,0.019844758722901867,1,Tech21
Tech21_S29,0.11285714285714285,0.4254545454545455,-0.15384615384615385,0.252,-0.0818779342723005,-0.9044920525224606,0.20800000000000002,-0.04722550177095636,0,Tech21
Tech21_S3,0.14814814814814814,0.41750841750841755,-0.12108262108262109,0.27037037037037037,0.13562858633281172,0.06245360771967558,0.3851851851851852,0.299969390878482,0,Tech21
Tech21_S30,0.49962406015037586,0.5655502392344498,-0.1082995951417004,0.4484210526315789,0.14074623177662468,-0.05063106972683948,0.3642105263157895,0.1660349220157834,0,Tech21
Tech21_S32,0.9214285714285714,0.5527272727272727,-0.03769230769230769,0.05999999999999999,0.08563380281690142,-0.25874222529371116,0.284,1.4951593860684782,0,Tech21
Tech21_S33,0.36490683229813664,0.5177865612648221,0.5356744704570792,0.2478260869565217,0.1083214261413894,-0.3729855873721744,0.9782608695652174,0.8213130742775018,0,Tech21
Tech21_S4,0.1798469387755102,0.34415584415584416,-0.039835164835164846,0.17857142857142858,0.3313212608987257,0.4314344950143157,0.2785714285714286,0.43346264125484935,0,Tech21
Tech21_S5,0.2881773399014778,0.25391849529780564,-0.06564986737400531,0.17586206896551723,0.325076898170633,0.8440769249100404,0.27586206896551724,0.5129666571672845,0,Tech21
Tech21_S6,0.46005639097744355,0.6411483253588517,0.582995951417004,0.3894736842105263,-0.05460835186557945,0.1673153166260505,0.1986842105263158,0.17274591437270878,0,Tech21
